business_name,phone,address,website,rating,review_count,place_id,query_source,date_pulled
Valvoline Instant Oil Change,(281) 402-3313,9050 Spencer Highway La Porte TX 77571,https://store.vioc.com/tx/laporte/9050-spencer-highway,,,osm:way:929424058,osm overpass car_repair in Houston,2026-09-14
Stavinoha's Tire Shop,(979) 793-6105,10015 FM 361 Fairchilds TX 77469,https://www.stavinohatireshop.com,,,osm:way:936904568,osm overpass car_repair in Houston,2026-09-14
Houston Rebuilt Axles,(832) 280-8489,910 Aldine Mail Route Houston TX 77037,https://www.houstonrebuiltaxles.com,,,osm:way:943429005,osm overpass car_repair in Houston,2026-09-14
Jiffy Lube,(832) 437-7961,4817 FM 1463 Katy TX 77494,https://www.jiffylube.com/,,,osm:way:943985594,osm overpass car_repair in Houston,2026-09-14
Christian Brothers Automotive,(281) 771-0517,7315 North Grand Parkway West Spring TX 77379,https://www.cbac.com/spring-stuebner,,,osm:way:955206152,osm overpass car_repair in Houston,2026-09-14
B&R Tire Shop,(713) 726-9791,11410 South Post Oak Road Houston TX 77035,,,,osm:way:988237627,osm overpass car_repair in Houston,2026-09-14
Discount Tire,(281) 538-9100,405 Marina Bay Drive Clear Lake Shores TX 77565,,,,osm:way:1024422086,osm overpass car_repair in Houston,2026-09-14
Westbury Automotive,(713) 721-6293,Houston,https://westburyautomotive.wordpress.com/,,,osm:way:1060992931,osm overpass car_repair in Houston,2026-09-14
Spring Auto Service,(281) 288-7187,3611 Spring Stuebner Road Spring TX 77389,,,,osm:way:1068693082,osm overpass car_repair in Houston,2026-09-14
Spring Auto Service,(281) 288-7187,3611 Spring Stuebner Road Spring TX 77389,,,,osm:way:1068693083,osm overpass car_repair in Houston,2026-09-14
Texans Auto Works,(713) 668-0458,9200 S Main Street Houston TX 77025,https://www.texanscollision.com/,,,osm:way:1073735304,osm overpass car_repair in Houston,2026-09-14
Malveaux Tires & Alignment,(281) 447-1377,500 Sheldon Road Channelview TX 77530,https://malveauxtirestx.com,,,osm:way:1080209949,osm overpass car_repair in Houston,2026-09-14
Bass & Meineke Complete Auto Care,(713) 473-5543,202 Pasadena Blvd Pasadena TX 77506,,,,osm:way:1080908289,osm overpass car_repair in Houston,2026-09-14
Mavis Tires and Brakes,(281) 638-9674,4951 East Boulevard Deer Park TX 77536,https://www.mavis.com/locations/deer-park-tx/,,,osm:way:1088029733,osm overpass car_repair in Houston,2026-09-14
Premier Transmission Service,(281) 290-0303,1230 Alma Street Tomball TX 77375,,,,osm:way:1091756403,osm overpass car_repair in Houston,2026-09-14
Tomball Diesel and Auto,(281) 255-0444,910 Barbara Street Tomball TX 77375,,,,osm:way:1091756631,osm overpass car_repair in Houston,2026-09-14
Midas,(281) 826-1926,29230 Tomball Parkway Tomball TX 77375,https://www.midas.com/store/tx/tomball/29230-tomball-parkway-77375?shopnum=5141,,,osm:way:1091756697,osm overpass car_repair in Houston,2026-09-14
Meyerland Service Station,(713) 664-7298,5265 Beechnut Street Houston TX 77096,https://www.meyerlandservicestation.com,,,osm:way:1102704676,osm overpass car_repair in Houston,2026-09-14
Care Car Tec,(713) 729-8335,11827 Chimney Rock Road Houston TX 77035,,,,osm:way:1103651212,osm overpass car_repair in Houston,2026-09-14
Gene's Automotive,(281) 353-6661,5911 Spring Stuebner Road Spring TX 77389,https://www.genesautomotive.com,,,osm:way:1117495845,osm overpass car_repair in Houston,2026-09-14
Excessive Racing Engines,(281) 412-7223,1126 North Main Street Pearland TX 77581,,,,osm:way:1125349910,osm overpass car_repair in Houston,2026-09-14
Service King,(281) 547-0481,7323 North Grand Parkway West Spring TX 77379,https://www.serviceking.com/locations/service-king-spring-stuebner,,,osm:way:1167795181,osm overpass car_repair in Houston,2026-09-14
Take 5 Oil Change,(214) 326-0171,6103 FM 2920 Spring TX 77379,https://www.take5.com/locations/oil-change/texas/spring/30432/,,,osm:way:1168577593,osm overpass car_repair in Houston,2026-09-14
Welsh Collision Center,(281) 941-4139,2426 Sens Road La Porte TX 77571,,,,osm:way:1176643818,osm overpass car_repair in Houston,2026-09-14
Complete Auto Repair,(832) 764-0607,4120 Spring Stuebner Road Spring TX 77389,https://sites.google.com/view/completeautorepair/home,,,osm:way:1193277925,osm overpass car_repair in Houston,2026-09-14
SunAuto Tire & Service,(346) 372-7300,5445 FM 2920 Spring TX 77388,https://www.sunautoservice.com/locations/tx/spring/auto-repair-4319.html,,,osm:way:1198026355,osm overpass car_repair in Houston,2026-09-14
Express Oil Change & Tire Engineers,(346) 298-6656,25460 Kuykendahl Road Tomball TX 77375,https://www.expressoil.com/stores/tomball/tx/1023/,,,osm:way:1216574069,osm overpass car_repair in Houston,2026-09-14
Jiffy Lube,(346) 268-2112,18434 West Airport Boulevard Richmond TX 77407,,,,osm:way:1233980868,osm overpass car_repair in Houston,2026-09-14
Spencer Express Auto Care,(281) 479-5347,8109 Spencer Highway Deer Park TX 77536,,,,osm:way:1234148568,osm overpass car_repair in Houston,2026-09-14
Gosling Road Automotive,(281) 353-1816,5807 Paloma Drive Spring TX 77389,,,,osm:way:1243345781,osm overpass car_repair in Houston,2026-09-14
Ken's Auto Repair,(281) 255-6344,30118 State Highway 249 Tomball TX 77375,https://www.kensautorepairtx.com,,,osm:way:1245766453,osm overpass car_repair in Houston,2026-09-14
Advance Muffler Shop and More #2,(936) 297-0339,34608 TX-249 Pinehurst TX 77362,,,,osm:way:1259309414,osm overpass car_repair in Houston,2026-09-14
Precision Tune Auto Care,(832) 843-3486,19421 Kuykendahl Road Spring TX 77379,https://www.precisiontune.com/locations/spring/,,,osm:way:1259468245,osm overpass car_repair in Houston,2026-09-14
Green & White Automotive,(281) 353-7682,1020 Spring Cypress Road Spring TX 77373,https://greenandwhiteauto.com,,,osm:way:1263428979,osm overpass car_repair in Houston,2026-09-14
G&J Detail,(346) 888-6502,7400 C E King Parkway Houston TX 77044,http://gjdetail.com,,,osm:way:1311848267,osm overpass car_repair in Houston,2026-09-14
D&T Firestone,(281) 842-7400,10720 Spencer Highway La Porte TX 77571,,,,osm:way:1314500119,osm overpass car_repair in Houston,2026-09-14
10 Minute Oil Change,(713) 729-3939,12416 Fondren Road Houston TX 77035,,,,osm:way:1326178885,osm overpass car_repair in Houston,2026-09-14
Rember's Auto Collision,(281) 698-5632,1408 West Main Street La Porte TX 77571,https://www.rembersautocollision.com/,,,osm:way:1328663840,osm overpass car_repair in Houston,2026-09-14
Grease Monkey,(346) 331-2939,3535 FM 2920 Spring TX 77388,https://www.greasemonkeyauto.com/locations/us/tx/spring/3535-farm-to-market-2920,,,osm:way:1345413450,osm overpass car_repair in Houston,2026-09-14
Colony One Auto Center,+1 281-800-9209;+1 281-501-7336,1131 Dulles Avenue Stafford TX 77477,https://colonyoneauto.com,,,osm:way:1363869993,osm overpass car_repair in Houston,2026-09-14
Take 5 Oil Change,(850) 303-0431,3651 State Highway 6 South Sugar Land TX 77478,https://www.take5.com/locations/oil-change/texas/sugarland/30434/,,,osm:way:1377969418,osm overpass car_repair in Houston,2026-09-14
Classic Collision,(713) 903-7295,6016 Fairdale Lane Houston TX 77057,https://classiccollision.com/locations/classic-collision-galleria/,,,osm:way:1410746947,osm overpass car_repair in Houston,2026-09-14
Take 5 Oil Change,(432) 248-0859,160 Cypresswood Drive Spring TX 77388,https://www.take5.com/locations/oil-change/texas/spring/30603/,,,osm:way:1411710417,osm overpass car_repair in Houston,2026-09-14
Mueller's Auto Service,(281) 356-8114,28928 Hardin Store Road Magnolia Texas 77354,,,,osm:way:1430127859,osm overpass car_repair in Houston,2026-09-14
Discount Tire,(817) 306-1710,6609 North Beach Street Fort Worth TX 76137,,,,osm:node:601119848,osm overpass car_repair in Dallas,2026-09-14
Ger's Brake Service,(214) 946-7380,Dallas,,,,osm:node:2078416209,osm overpass car_repair in Dallas,2026-09-14
Lute Riley Collision Center,(214) 357-2700,13561 Goldmark Dallas TX 75240,https://www.luterileycollisioncenter.com/,,,osm:node:2587846683,osm overpass car_repair in Dallas,2026-09-14
Smith Offroad and Performance,(972) 302-6742,3201 Skylane Drive Carrollton 75006,https://smithoffroad.com/,,,osm:node:2713861921,osm overpass car_repair in Dallas,2026-09-14
Firestone,(972) 905-4464,6828 Coit Road Plano 75023,,,,osm:node:2980404578,osm overpass car_repair in Dallas,2026-09-14
HOLT Truck Centers Fort Worth,(817) 935-6040,549 W. Loop 820 North. Suite T Fort Worth 76108,http://holttruckcenters.com/locations/fort_worth.aspx,,,osm:node:3079513621,osm overpass car_repair in Dallas,2026-09-14
Latino's Tire Shop,(817) 261-9975,Dallas,,,,osm:node:3149841648,osm overpass car_repair in Dallas,2026-09-14
The Auto Garage,(469) 333-6366,19049 Marsh Lane #101 Dallas TX 75187,,,,osm:node:3429176054,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(972) 416-5325,1405 South Josey Lane Carrollton TX 75006,https://www.discounttire.com/store/tx/carrollton/s/1189,,,osm:node:3452834688,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(817) 465-7177,5541 South Cooper Street Arlington TX 76017,,,,osm:node:4320521469,osm overpass car_repair in Dallas,2026-09-14
Mike's Brake & Alignment,(817) 834-2725,3769 North Beach Street Fort Worth TX 76137,http://mikesautospa.com,,,osm:node:4462892903,osm overpass car_repair in Dallas,2026-09-14
Ellington Autoglass,(817) 804-1300,406 Bryan Dr Arlington TX 76011,http://ellingtonautoglass.com,,,osm:node:4574967867,osm overpass car_repair in Dallas,2026-09-14
Walmart Tire & Lube,(469) 362-6317,Dallas,,,,osm:node:4753534557,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(817) 731-0144,6610 Camp Bowie Boulevard Fort Worth TX 76116,,,,osm:node:4948999423,osm overpass car_repair in Dallas,2026-09-14
Alamo Doors & Gates,(817) 265-2563,300 South Bowen Road Arlington TX 76013,https://www.alamodoor.com,,,osm:node:5217964809,osm overpass car_repair in Dallas,2026-09-14
AMI Auto Glass,(817) 590-0704,1501 West Hurst Blvd Hurst TX 76053,amiautoglass.com,,,osm:node:5400643158,osm overpass car_repair in Dallas,2026-09-14
Brakes Plus,(469) 551-3411,1711 North Greenville Avenue Allen TX 75002,https://www.brakesplus.com,,,osm:node:5649897879,osm overpass car_repair in Dallas,2026-09-14
Brakes Plus,(214) 491-5787,16151 Eldorado Parkway Frisco TX 75035,https://www.brakesplus.com,,,osm:node:5649897880,osm overpass car_repair in Dallas,2026-09-14
Brakes Plus,(469) 888-5043,2201 Fm 423 Little Elm TX 75068,https://www.brakesplus.com,,,osm:node:5649897882,osm overpass car_repair in Dallas,2026-09-14
Brakes Plus,(682) 350-2400,3265 Golden Triangle Boulevard Ft Worth TX 76177,https://www.brakesplus.com,,,osm:node:5649897883,osm overpass car_repair in Dallas,2026-09-14
Brakes Plus,(214) 222-8044,1544 West Main Street Lewisville TX 75067,https://www.brakesplus.com,,,osm:node:5649897885,osm overpass car_repair in Dallas,2026-09-14
Brakes Plus,(972) 412-7075,4902 Rowlett Road Rowlett TX 75088,https://www.brakesplus.com,,,osm:node:5649897887,osm overpass car_repair in Dallas,2026-09-14
Brakes Plus,(972) 492-8025,1961 East Frankford Road Carrollton TX 75007,https://www.brakesplus.com,,,osm:node:5649897888,osm overpass car_repair in Dallas,2026-09-14
Brakes Plus,(972) 519-9777,3304 Coit Road Plano TX 75023,https://www.brakesplus.com,,,osm:node:5649897889,osm overpass car_repair in Dallas,2026-09-14
Express Oil Change & Service Center,(817) 479-4040,9990 Grapevine Highway Hurst TX 76054,https://www.expressoil.com/stores/hurst/tx/1040/,,,osm:node:5718694855,osm overpass car_repair in Dallas,2026-09-14
El Renegado Body Shop,(214) 434-1720,201 North Beckley Avenue Dallas TX 75203,https://www.elrenegadobodyshopllc.com/,,,osm:node:5822106936,osm overpass car_repair in Dallas,2026-09-14
Mccart Tires & Auto Service,(817) 923-4180,2220 W Seminary Dr Fort Worth TX 76115,https://www.mccarttirestx.com/,,,osm:node:5846232964,osm overpass car_repair in Dallas,2026-09-14
Express Oil Change & Tire Engineers,(469) 795-6000,180 South Watters Road Allen TX 75013,https://www.expressoil.com/stores/allen/tx/1030/,,,osm:node:5918673835,osm overpass car_repair in Dallas,2026-09-14
Charlie's Texas 10 Auto Service,(817) 284-4124,Dallas,https://www.charliestexas10autoservice.com/,,,osm:node:5956257833,osm overpass car_repair in Dallas,2026-09-14
North Texas Factory Take-Offs Inc.,(817) 589-8874,Dallas,https://www.northtexasfactorytakeoffs.com/,,,osm:node:5956257834,osm overpass car_repair in Dallas,2026-09-14
Discount Tire,(817) 571-2341,3233 East Harwood Road Bedford TX 76021,,,,osm:node:6174183077,osm overpass car_repair in Dallas,2026-09-14
Afford-It Tires & Wheels,(940) 243-3074,3228 Fort Worth Drive Denton TX 76205,https://www.affordittiresandwheelsdenton.com/,,,osm:node:6207556578,osm overpass car_repair in Dallas,2026-09-14
Kwik Kar,(972) 355-8531,2212 Long Prairie Road Flower Mound TX 75022,https://gokwikkar.com,,,osm:node:6282119129,osm overpass car_repair in Dallas,2026-09-14
Andy's Tire Service,(817) 265-7841,6703 Smallwood Drive Arlington TX 76001,http://andystireservice.com,,,osm:node:6346981385,osm overpass car_repair in Dallas,2026-09-14
JC Junior Tire Shop,(469) 478-1042,3480 E Rosemeade Parkway Dallas,,,,osm:node:6883903285,osm overpass car_repair in Dallas,2026-09-14
Costco Tire Center,(817) 210-0018,5300 Overton Ridge Boulevard Fort Worth TX 76132,https://www.costco.com/warehouse-locations/fort-worth-tx-489.html,,,osm:node:7103807685,osm overpass car_repair in Dallas,2026-09-14
Meineke,(972) 616-4143,2513 Valley View Lane Dallas,https://www.meineke.com/locations/tx/farmers-branch-2827/,,,osm:node:7724638017,osm overpass car_repair in Dallas,2026-09-14
Crash Champions,(972) 407-0275,2309 Midway Rd Dallas,https://crashchampions.com/locations/crash-champions-carrollton,,,osm:node:8240580704,osm overpass car_repair in Dallas,2026-09-14
Old Town Automotive,(972) 245-0615,1005 South Broadway Street Dallas,,,,osm:node:8362782669,osm overpass car_repair in Dallas,2026-09-14
Christian Brothers Automotive,(817) 339-6677,9089 Tehama Ridge Pkwy Fort Worth TX,https://www.cbac.com/north-fort-worth/,,,osm:node:9216678590,osm overpass car_repair in Dallas,2026-09-14
Pep Boys Auto Service & Tires,(817) 237-0440,6500 Lake Worth Boulevard Dallas 76135,https://www.pepboys.com/stores/tx/lake-worth,,,osm:node:9261329285,osm overpass car_repair in Dallas,2026-09-14
Christian Brothers Automotive Valley Ranch,(972) 457-3002,600 Valley Ranch Parkway South Irving TX 75063,,,,osm:node:9357014422,osm overpass car_repair in Dallas,2026-09-14
Driver's Edge,(972) 444-9855,8450 North MacArthur Boulevard Irving TX 75063,https://www.mydriversedge.com/,,,osm:node:9408068260,osm overpass car_repair in Dallas,2026-09-14
Crash Champions,(972) 437-8536,1900 Crown Drive Dallas,https://crashchampions.com/locations/crash-champions-farmers-branch,,,osm:node:9552509832,osm overpass car_repair in Dallas,2026-09-14
Speedy's Auto Repair,(972) 298-4422,1506 South Clark Road Duncanville TX 75137,https://speedysautorepair.com,,,osm:node:9670615053,osm overpass car_repair in Dallas,2026-09-14
DEKRA,(972) 805-8113,9020 Independence Parkway Dallas 75025,https://www.dekra.us/en/texas/plano-9020-independence-pky,,,osm:node:9687059417,osm overpass car_repair in Dallas,2026-09-14
uDentiFix Dent and Hail Repair,(817) 888-7489,1812 Reliance Parkway Bedford TX 76021,https://udentifix.com/,,,osm:node:9702364909,osm overpass car_repair in Dallas,2026-09-14
Dallas Radiator - Muffler Inc.,(214) 761-0724,829 Singleton Blvd Dallas TX 75212,https://dallasradiator.biz,,,osm:node:9719520356,osm overpass car_repair in Dallas,2026-09-14
El Pino Engine Repair & Cylinder Head Shop,(214) 703-5190,3529 W Miller Rd Garland TX 75041,https://elpinoenginerepair.com,,,osm:node:9754071427,osm overpass car_repair in Dallas,2026-09-14
VIP Hail Service,(469) 400-8939,420 Lexington Drive Plano TX 75075,https://viphailservice.com/,,,osm:node:10035450126,osm overpass car_repair in Dallas,2026-09-14
A1 Tires and Wheels,(214) 374-1744,1224 East Ledbetter Drive Dallas TX 75216,https://a1tires-wheels.com,,,osm:node:10081169908,osm overpass car_repair in Dallas,2026-09-14
Top Tier Auto Repair,(945) 223-0687,"2533 Farrington Street, Suite A Dallas TX 75207",https://www.toptierautodallas.com/,,,osm:node:10149139729,osm overpass car_repair in Dallas,2026-09-14
Crash Champions,(817) 498-0124,Dallas,https://crashchampions.com/locations/crash-champions-n-richland-hills,,,osm:node:10557286744,osm overpass car_repair in Dallas,2026-09-14
Rexroad Mobile Auto Repair,(469) 469-4521,15922 Eldorado Parkway Dallas TX 75035,https://www.rexroadauto.com,,,osm:node:10587225877,osm overpass car_repair in Dallas,2026-09-14
Simon Auto Repair,(469) 315-0000,Dallas,,,,osm:node:10650265129,osm overpass car_repair in Dallas,2026-09-14
Eagle Transmission,(972) 695-9645,825 South Mill Street Lewisville TX 75057,https://lewisville.eagletransmission.com/,,,osm:node:10716565021,osm overpass car_repair in Dallas,2026-09-14
Caliber Auto Care,(469) 540-9256,1421 Justin Rd Dallas,,,,osm:node:10891836894,osm overpass car_repair in Dallas,2026-09-14
R&A Auto Repair,(817) 271-0416,5730 Craig Street Dallas,https://randaautorepairtx.com/,,,osm:node:10899480950,osm overpass car_repair in Dallas,2026-09-14
Discount Kar Kare,(972) 221-2223,906 South Mill Street Dallas 75057,,,,osm:node:11172603537,osm overpass car_repair in Dallas,2026-09-14
Innovative Autosports,(972) 418-1996,2323 Tarpley Road Carrollton TX 75006,https://innovativeautosports.com/,,,osm:node:11185942614,osm overpass car_repair in Dallas,2026-09-14
